"","datazone","year","crime_count","crime_rate","school_leaver_other_rate","school_leaver_pos_rate","simd","simd_decile","simd_quintile"
"38233","S01005708",2011,52,711,28.6,71.400002,NA,NA,NA
"38234","S01005709",2011,27,321,21.4,78.599998,NA,NA,NA
"38235","S01005710",2011,8,143,33.299999,66.699997,NA,NA,NA
"38236","S01005711",2011,19,220,0,100,NA,NA,NA
"38237","S01005712",2011,25,501,22.200001,77.800003,NA,NA,NA
"38238","S01005713",2011,14,248,0,100,NA,NA,NA
"38239","S01005714",2011,43,354,20,80,NA,NA,NA
"38240","S01005715",2011,15,218,25,75,NA,NA,NA
"38241","S01005716",2011,NA,NA,0,100,NA,NA,NA
"38242","S01005717",2011,NA,NA,0,100,NA,NA,NA
"38243","S01005718",2011,29,352,30,70,NA,NA,NA
"38244","S01005719",2011,17,266,0,100,NA,NA,NA
"38245","S01005720",2011,NA,NA,0,100,NA,NA,NA
"38246","S01005721",2011,23,332,18.200001,81.800003,NA,NA,NA
"38247","S01005722",2011,9,164,12.5,87.5,NA,NA,NA
"38248","S01005723",2011,19,250,0,100,NA,NA,NA
"38249","S01005724",2011,NA,NA,7.6999998,92.300003,NA,NA,NA
"38250","S01005725",2011,25,363,22.200001,77.800003,NA,NA,NA
"38251","S01005726",2011,22,208,11.1,88.900002,NA,NA,NA
"38252","S01005727",2011,12,115,18.200001,81.800003,NA,NA,NA
"38253","S01005728",2011,38,476,0,100,NA,NA,NA
"38254","S01005729",2011,29,534,50,50,NA,NA,NA
"38255","S01005730",2011,29,417,33.299999,66.699997,NA,NA,NA
"38256","S01005731",2011,36,495,33.299999,66.699997,NA,NA,NA
"38257","S01005732",2011,68,750,23.1,76.900002,NA,NA,NA
"38258","S01005733",2011,11,130,10,90,NA,NA,NA
"38259","S01005734",2011,16,230,25,75,NA,NA,NA
"38260","S01005735",2011,15,196,8.3000002,91.699997,NA,NA,NA
"38261","S01005736",2011,24,297,25,75,NA,NA,NA
"38262","S01005737",2011,36,418,33.299999,66.699997,NA,NA,NA
"38263","S01005738",2011,34,342,6.6999998,93.300003,NA,NA,NA
"38264","S01005739",2011,31,287,8.3000002,91.699997,NA,NA,NA
"38265","S01005740",2011,6,85,0,100,NA,NA,NA
"38266","S01005741",2011,14,146,7.0999999,92.900002,NA,NA,NA
"38267","S01005742",2011,23,248,0,100,NA,NA,NA
"38268","S01005743",2011,9,80,7.6999998,92.300003,NA,NA,NA
"38269","S01005744",2011,22,223,18.200001,81.800003,NA,NA,NA
"38270","S01005745",2011,21,203,10,90,NA,NA,NA
"38271","S01005746",2011,16,184,16.700001,83.300003,NA,NA,NA
"38272","S01005747",2011,27,340,11.1,88.900002,NA,NA,NA
"38273","S01005748",2011,31,512,16.700001,83.300003,NA,NA,NA
"38274","S01005749",2011,NA,NA,12.5,87.5,NA,NA,NA
"38275","S01005750",2011,30,402,25,75,NA,NA,NA
"38276","S01005751",2011,18,205,42.900002,57.099998,NA,NA,NA
"38277","S01005752",2011,45,602,20,80,NA,NA,NA
"38278","S01005753",2011,13,203,30,70,NA,NA,NA
"38279","S01005754",2011,48,473,12.5,87.5,NA,NA,NA
"38280","S01005755",2011,79,1013,40,60,NA,NA,NA
"38281","S01005756",2011,50,578,30,70,NA,NA,NA
"38282","S01005757",2011,53,918,11.1,88.900002,NA,NA,NA
"38283","S01005758",2011,37,456,16.700001,83.300003,NA,NA,NA
"38284","S01005759",2011,85,1109,45.5,54.5,NA,NA,NA
"38285","S01005760",2011,25,422,0,100,NA,NA,NA
"38286","S01005761",2011,20,285,0,100,NA,NA,NA
"38287","S01005762",2011,36,517,80,20,NA,NA,NA
"38288","S01005763",2011,38,173,5.5999999,94.400002,NA,NA,NA
"38289","S01005764",2011,43,796,20,80,NA,NA,NA
"38290","S01005765",2011,103,1172,20,80,NA,NA,NA
"38291","S01005766",2011,19,265,25,75,NA,NA,NA
"38292","S01005767",2011,NA,NA,10,90,NA,NA,NA
"38293","S01005768",2011,91,992,27.299999,72.699997,NA,NA,NA
"38294","S01005769",2011,65,879,0,100,NA,NA,NA
"38295","S01005770",2011,48,801,0,100,NA,NA,NA
"38296","S01005771",2011,5,69,0,100,NA,NA,NA
"38297","S01005772",2011,22,313,16.700001,83.300003,NA,NA,NA
"38298","S01005773",2011,6,69,9.1000004,90.900002,NA,NA,NA
"38299","S01005774",2011,16,223,20,80,NA,NA,NA
"38300","S01005775",2011,30,400,0,100,NA,NA,NA
"38301","S01005776",2011,19,272,0,100,NA,NA,NA
"38302","S01005777",2011,9,180,25,75,NA,NA,NA
"38303","S01005778",2011,26,369,0,100,NA,NA,NA
"38304","S01005779",2011,16,199,0,100,NA,NA,NA
"38305","S01005780",2011,8,53,0,100,NA,NA,NA
"38306","S01005781",2011,42,462,12.5,87.5,NA,NA,NA
"38307","S01005782",2011,48,606,0,100,NA,NA,NA
"38308","S01005783",2011,13,216,14.3,85.699997,NA,NA,NA
"38309","S01005784",2011,13,174,0,100,NA,NA,NA
"38310","S01005785",2011,15,203,11.1,88.900002,NA,NA,NA
"38311","S01005786",2011,12,198,11.1,88.900002,NA,NA,NA
"38312","S01005787",2011,23,302,0,100,NA,NA,NA
"38313","S01005788",2011,20,354,28.6,71.400002,NA,NA,NA
"38314","S01005789",2011,6,73,21.4,78.599998,NA,NA,NA
"38315","S01005790",2011,17,316,18.200001,81.800003,NA,NA,NA
"38316","S01005791",2011,7,159,16.700001,83.300003,NA,NA,NA
"38317","S01005792",2011,23,286,19,81,NA,NA,NA
"38318","S01005793",2011,17,346,28.6,71.400002,NA,NA,NA
"38319","S01005794",2011,7,79,0,100,NA,NA,NA
"38320","S01005795",2011,31,508,0,100,NA,NA,NA
"38321","S01005796",2011,35,333,13.3,86.699997,NA,NA,NA
"38322","S01005797",2011,8,78,0,100,NA,NA,NA
"38323","S01005798",2011,17,295,0,100,NA,NA,NA
"38324","S01005799",2011,30,418,16.700001,83.300003,NA,NA,NA
"38325","S01005800",2011,25,377,11.1,88.900002,NA,NA,NA
"38326","S01005801",2011,14,192,42.900002,57.099998,NA,NA,NA
"38327","S01005802",2011,6,71,0,100,NA,NA,NA
"38328","S01005803",2011,10,139,0,100,NA,NA,NA
"38329","S01005804",2011,34,92,6.5,93.5,NA,NA,NA
"38330","S01005805",2011,NA,NA,8.3000002,91.699997,NA,NA,NA
"38331","S01005806",2011,30,404,14.3,85.699997,NA,NA,NA
"38332","S01005807",2011,48,585,31.299999,68.800003,NA,NA,NA
"38333","S01005808",2011,30,455,14.3,85.699997,NA,NA,NA
"38334","S01005809",2011,13,179,18.200001,81.800003,NA,NA,NA
"38335","S01005810",2011,19,393,25,75,NA,NA,NA
"38336","S01005811",2011,59,1119,0,100,NA,NA,NA
"38337","S01005812",2011,11,156,7.6999998,92.300003,NA,NA,NA
"38338","S01005813",2011,17,215,11.1,88.900002,NA,NA,NA
"38339","S01005814",2011,28,381,20,80,NA,NA,NA
"38340","S01005815",2011,33,327,25,75,NA,NA,NA
"38341","S01005816",2011,40,389,0,100,NA,NA,NA
"38342","S01005817",2011,NA,NA,0,100,NA,NA,NA
"38343","S01005818",2011,11,134,12.5,87.5,NA,NA,NA
"38344","S01005819",2011,32,481,33.299999,66.699997,NA,NA,NA
"38345","S01005820",2011,12,208,11.1,88.900002,NA,NA,NA
"38346","S01005821",2011,NA,NA,0,100,NA,NA,NA
"38347","S01005822",2011,25,325,16.700001,83.300003,NA,NA,NA
"38348","S01005823",2011,18,288,9.1000004,90.900002,NA,NA,NA
"38349","S01005824",2011,NA,NA,0,100,NA,NA,NA
"38350","S01005825",2011,12,193,0,100,NA,NA,NA
"38351","S01005826",2011,NA,NA,18.200001,81.800003,NA,NA,NA
"38352","S01005827",2011,NA,NA,0,100,NA,NA,NA
"38353","S01005828",2011,23,302,0,100,NA,NA,NA
"38354","S01005829",2011,11,154,0,100,NA,NA,NA
"38355","S01005830",2011,13,168,33.299999,66.699997,NA,NA,NA
"38356","S01005831",2011,31,288,11.1,88.900002,NA,NA,NA
"38357","S01005832",2011,29,416,25,75,NA,NA,NA
"38358","S01005833",2011,25,396,27.299999,72.699997,NA,NA,NA
"38359","S01005834",2011,24,365,12.5,87.5,NA,NA,NA
"38360","S01005835",2011,15,236,0,100,NA,NA,NA
"38361","S01005836",2011,NA,NA,0,100,NA,NA,NA
"38362","S01005837",2011,NA,NA,16.700001,83.300003,NA,NA,NA
"38363","S01005838",2011,7,102,12.5,87.5,NA,NA,NA
"38364","S01005839",2011,10,133,14.3,85.699997,NA,NA,NA
"38365","S01005840",2011,26,319,14.3,85.699997,NA,NA,NA
"38366","S01005841",2011,20,329,10,90,NA,NA,NA
"38367","S01005842",2011,15,286,0,100,NA,NA,NA
"38368","S01005843",2011,NA,NA,0,100,NA,NA,NA
"38369","S01005844",2011,16,227,20,80,NA,NA,NA
"38370","S01005845",2011,7,143,0,100,NA,NA,NA
"38371","S01005846",2011,29,341,40,60,NA,NA,NA
"38372","S01005847",2011,10,138,0,100,NA,NA,NA
"38373","S01005848",2011,23,411,33.299999,66.699997,NA,NA,NA
"38374","S01005849",2011,15,187,36.400002,63.599998,NA,NA,NA
"38375","S01005850",2011,45,594,28.6,71.400002,NA,NA,NA
"38376","S01005851",2011,41,609,12.5,87.5,NA,NA,NA
"38377","S01005852",2011,16,316,0,100,NA,NA,NA
"38378","S01005853",2011,34,348,8.3000002,91.699997,NA,NA,NA
"38379","S01005854",2011,28,347,15.4,84.599998,NA,NA,NA
"38380","S01005855",2011,83,954,50,50,NA,NA,NA
"38381","S01005856",2011,15,232,20,80,NA,NA,NA
"38382","S01005857",2011,26,394,28.6,71.400002,NA,NA,NA
"38383","S01005858",2011,23,333,0,100,NA,NA,NA
"38384","S01005859",2011,35,499,8.3000002,91.699997,NA,NA,NA
"38385","S01005860",2011,32,477,20,80,NA,NA,NA
"38386","S01005861",2011,6,67,0,100,NA,NA,NA
"38387","S01005862",2011,15,200,12.5,87.5,NA,NA,NA
"38388","S01005863",2011,66,474,21.1,78.900002,NA,NA,NA
"38389","S01005864",2011,20,237,14.3,85.699997,NA,NA,NA
"38390","S01005865",2011,35,455,16.700001,83.300003,NA,NA,NA
"38391","S01005866",2011,156,2107,8.3000002,91.699997,NA,NA,NA
"38392","S01005867",2011,46,482,20,80,NA,NA,NA
"38393","S01005868",2011,NA,NA,0,100,NA,NA,NA
"38394","S01005869",2011,42,590,12.5,87.5,NA,NA,NA
"38395","S01005870",2011,90,1281,0,100,NA,NA,NA
"38396","S01005871",2011,30,385,0,100,NA,NA,NA
"38397","S01005872",2011,15,212,0,100,NA,NA,NA
"38398","S01005873",2011,14,156,15.4,84.599998,NA,NA,NA
"38399","S01005874",2011,61,703,22.200001,77.800003,NA,NA,NA
"38400","S01005875",2011,7,91,0,100,NA,NA,NA
"38401","S01005876",2011,5,64,0,100,NA,NA,NA
"38402","S01005877",2011,19,222,6.6999998,93.300003,NA,NA,NA
"38403","S01005878",2011,NA,NA,0,100,NA,NA,NA
"38404","S01005879",2011,11,175,0,100,NA,NA,NA
"38405","S01005880",2011,62,879,0,100,NA,NA,NA
"38406","S01005881",2011,26,334,9.1000004,90.900002,NA,NA,NA
"38407","S01005882",2011,18,136,0,100,NA,NA,NA
"38408","S01005883",2011,11,236,16.700001,83.300003,NA,NA,NA
"38409","S01005884",2011,13,166,14.3,85.699997,NA,NA,NA
"38410","S01005885",2011,NA,NA,0,100,NA,NA,NA
"38411","S01005886",2011,10,129,15.4,84.599998,NA,NA,NA
"38412","S01005887",2011,6,130,0,100,NA,NA,NA
"38413","S01005888",2011,13,201,15.4,84.599998,NA,NA,NA
"38414","S01005889",2011,58,699,0,100,NA,NA,NA
"38415","S01005890",2011,NA,NA,12.5,87.5,NA,NA,NA
"38416","S01005891",2011,19,302,26.700001,73.300003,NA,NA,NA
"38417","S01005892",2011,40,631,0,100,NA,NA,NA
"38418","S01005893",2011,19,271,22.200001,77.800003,NA,NA,NA
"38419","S01005894",2011,17,249,0,100,NA,NA,NA
"38420","S01005895",2011,6,110,33.299999,66.699997,NA,NA,NA
"38421","S01005896",2011,11,172,25,75,NA,NA,NA
"38422","S01005897",2011,35,497,11.1,88.900002,NA,NA,NA
"38423","S01005898",2011,11,158,8.3000002,91.699997,NA,NA,NA
"38424","S01005899",2011,40,591,0,100,NA,NA,NA
"38425","S01005900",2011,6,92,0,100,NA,NA,NA
"38426","S01005901",2011,10,121,22.200001,77.800003,NA,NA,NA
"38427","S01005902",2011,14,155,20,80,NA,NA,NA
"38428","S01005903",2011,18,196,18.200001,81.800003,NA,NA,NA
"38429","S01005904",2011,31,357,0,100,NA,NA,NA
"38430","S01005905",2011,8,120,0,100,NA,NA,NA
"38431","S01005906",2011,29,361,11.1,88.900002,NA,NA,NA
"38432","S01005907",2011,33,478,20,80,NA,NA,NA
"38433","S01005908",2011,43,515,0,100,NA,NA,NA
"38434","S01005909",2011,11,196,0,100,NA,NA,NA
"38435","S01005910",2011,NA,NA,7.0999999,92.900002,NA,NA,NA
"38436","S01005911",2011,25,208,15.4,84.599998,NA,NA,NA
"38437","S01005912",2011,14,174,0,100,NA,NA,NA
"38438","S01005913",2011,109,1366,33.299999,66.699997,NA,NA,NA
"38439","S01005914",2011,122,1387,40,60,NA,NA,NA
"38440","S01005915",2011,23,343,0,100,NA,NA,NA
"38441","S01005916",2011,28,354,0,100,NA,NA,NA
"38442","S01005917",2011,46,527,14.3,85.699997,NA,NA,NA
"38443","S01005918",2011,17,190,0,100,NA,NA,NA
"38444","S01005919",2011,NA,NA,0,100,NA,NA,NA
"38445","S01005920",2011,16,189,0,100,NA,NA,NA
"38446","S01005921",2011,53,840,20,80,NA,NA,NA
"38447","S01005922",2011,13,156,14.3,85.699997,NA,NA,NA
"38448","S01005923",2011,13,182,0,100,NA,NA,NA
"38449","S01005924",2011,NA,NA,0,100,NA,NA,NA
"38450","S01005925",2011,NA,NA,8.3000002,91.699997,NA,NA,NA
"38451","S01005926",2011,72,786,0,100,NA,NA,NA
"38452","S01005927",2011,12,166,0,100,NA,NA,NA
"38453","S01005928",2011,52,752,14.3,85.699997,NA,NA,NA
"38454","S01005929",2011,19,276,0,100,NA,NA,NA
"38455","S01005930",2011,21,196,0,100,NA,NA,NA
"38456","S01005931",2011,18,239,11.1,88.900002,NA,NA,NA
"38457","S01005932",2011,51,872,0,100,NA,NA,NA
"38458","S01005933",2011,13,166,0,100,NA,NA,NA
"38459","S01005934",2011,17,249,33.299999,66.699997,NA,NA,NA
"38460","S01005935",2011,8,129,12.5,87.5,NA,NA,NA
"38461","S01005936",2011,34,435,66.699997,33.299999,NA,NA,NA
"38462","S01005937",2011,NA,NA,12.5,87.5,NA,NA,NA
"38463","S01005938",2011,69,852,100,0,NA,NA,NA
"38464","S01005939",2011,53,798,0,100,NA,NA,NA
"38465","S01005940",2011,37,540,33.299999,66.699997,NA,NA,NA
"38466","S01005941",2011,NA,NA,0,100,NA,NA,NA
"38467","S01005942",2011,17,197,0,100,NA,NA,NA
"38468","S01005943",2011,24,295,0,100,NA,NA,NA
"38469","S01005944",2011,51,518,25,75,NA,NA,NA
"38470","S01005945",2011,31,392,14.3,85.699997,NA,NA,NA
"38471","S01005946",2011,114,1498,33.299999,66.699997,NA,NA,NA
"38472","S01005947",2011,47,647,60,40,NA,NA,NA
"38473","S01005948",2011,61,778,12.5,87.5,NA,NA,NA
"38474","S01005949",2011,21,332,0,100,NA,NA,NA
"38475","S01005950",2011,14,277,0,100,NA,NA,NA
"38476","S01005951",2011,67,590,11.1,88.900002,NA,NA,NA
"38477","S01005952",2011,119,1123,22.200001,77.800003,NA,NA,NA
"38478","S01005953",2011,44,357,12.5,87.5,NA,NA,NA
"38479","S01005954",2011,58,1085,16.700001,83.300003,NA,NA,NA
"38480","S01005955",2011,102,1402,25,75,NA,NA,NA
"38481","S01005956",2011,50,653,20,80,NA,NA,NA
"38482","S01005957",2011,85,857,19,81,NA,NA,NA
"38483","S01005958",2011,41,778,10,90,NA,NA,NA
"38484","S01005959",2011,55,1033,16.700001,83.300003,NA,NA,NA
"38485","S01005960",2011,6,105,50,50,NA,NA,NA
"38486","S01005961",2011,88,775,6.6999998,93.300003,NA,NA,NA
"38487","S01005962",2011,19,417,50,50,NA,NA,NA
"38488","S01005963",2011,21,337,0,100,NA,NA,NA
"38489","S01005964",2011,44,629,60,40,NA,NA,NA
"38490","S01005965",2011,69,793,14.3,85.699997,NA,NA,NA
"38491","S01005966",2011,73,599,28.6,71.400002,NA,NA,NA
"38492","S01005967",2011,114,1223,16.700001,83.300003,NA,NA,NA
"38493","S01005968",2011,50,417,5.9000001,94.099998,NA,NA,NA
"38494","S01005969",2011,23,338,0,100,NA,NA,NA
"38495","S01005970",2011,26,341,50,50,NA,NA,NA
"38496","S01005971",2011,9,203,25,75,NA,NA,NA
"38497","S01005972",2011,53,585,18.200001,81.800003,NA,NA,NA
"38498","S01005973",2011,42,483,28.6,71.400002,NA,NA,NA
"38499","S01005974",2011,29,404,12.5,87.5,NA,NA,NA
"38500","S01005975",2011,25,384,22.200001,77.800003,NA,NA,NA
"38501","S01005976",2011,10,132,0,100,NA,NA,NA
"38502","S01005977",2011,53,680,0,100,NA,NA,NA
"38503","S01005978",2011,16,238,0,100,NA,NA,NA
"38504","S01005979",2011,18,219,12.5,87.5,NA,NA,NA
"38505","S01005980",2011,5,87,0,100,NA,NA,NA
"38506","S01005981",2011,17,257,33.299999,66.699997,NA,NA,NA
"38507","S01005982",2011,37,603,14.3,85.699997,NA,NA,NA
"38508","S01005983",2011,11,121,0,100,NA,NA,NA
"38509","S01005984",2011,29,339,0,100,NA,NA,NA
"38510","S01005985",2011,28,373,30.799999,69.199997,NA,NA,NA
"38511","S01005986",2011,34,312,0,100,NA,NA,NA
"38512","S01005987",2011,37,707,16.700001,83.300003,NA,NA,NA
"38513","S01005988",2011,31,617,33.299999,66.699997,NA,NA,NA
"38514","S01005989",2011,5,73,16.700001,83.300003,NA,NA,NA
"38515","S01005990",2011,94,816,33.299999,66.699997,NA,NA,NA
"38516","S01005991",2011,22,284,66.699997,33.299999,NA,NA,NA
"38517","S01005992",2011,48,837,16.700001,83.300003,NA,NA,NA
"38518","S01005993",2011,14,207,16.700001,83.300003,NA,NA,NA
"38519","S01005994",2011,19,211,28.6,71.400002,NA,NA,NA
"38520","S01005995",2011,49,812,0,100,NA,NA,NA
"38521","S01005996",2011,10,109,0,100,NA,NA,NA
"38522","S01005997",2011,48,857,22.200001,77.800003,NA,NA,NA
"38523","S01005998",2011,115,1973,25,75,NA,NA,NA
"38524","S01005999",2011,17,133,0,100,NA,NA,NA
"38525","S01006000",2011,52,779,9.1000004,90.900002,NA,NA,NA
"38526","S01006001",2011,31,384,25,75,NA,NA,NA
"38527","S01006002",2011,21,400,20,80,NA,NA,NA
"38528","S01006003",2011,28,444,0,100,NA,NA,NA
"38529","S01006004",2011,40,272,6.6999998,93.300003,NA,NA,NA
"38530","S01006005",2011,24,429,0,100,NA,NA,NA
"38531","S01006006",2011,27,309,0,100,NA,NA,NA
"38532","S01006007",2011,43,890,0,100,NA,NA,NA
"38533","S01006008",2011,26,369,66.699997,33.299999,NA,NA,NA
"38534","S01006009",2011,22,407,11.1,88.900002,NA,NA,NA
"38535","S01006010",2011,15,150,0,100,NA,NA,NA
"38536","S01006011",2011,38,434,16.700001,83.300003,NA,NA,NA
"38537","S01006012",2011,82,1032,42.900002,57.099998,NA,NA,NA
"38538","S01006013",2011,7,121,0,100,NA,NA,NA
"38539","S01006014",2011,33,488,0,100,NA,NA,NA
"38540","S01006015",2011,NA,NA,0,100,NA,NA,NA
"38541","S01006016",2011,20,193,16.700001,83.300003,NA,NA,NA
"38542","S01006017",2011,41,346,5.5999999,94.400002,NA,NA,NA
"38543","S01006018",2011,9,88,14.3,85.699997,NA,NA,NA
"38544","S01006019",2011,84,662,12.5,87.5,NA,NA,NA
"38545","S01006020",2011,6,78,0,100,NA,NA,NA
"38546","S01006021",2011,22,207,10,90,NA,NA,NA
"38547","S01006022",2011,42,777,25,75,NA,NA,NA
"38548","S01006023",2011,NA,NA,0,100,NA,NA,NA
"38549","S01006024",2011,29,384,12.5,87.5,NA,NA,NA
"38550","S01006025",2011,23,246,10,90,NA,NA,NA
"38551","S01006026",2011,9,119,25,75,NA,NA,NA
"38552","S01006027",2011,21,291,0,100,NA,NA,NA
"38553","S01006028",2011,43,688,8.3000002,91.699997,NA,NA,NA
"38554","S01006029",2011,17,224,9.1000004,90.900002,NA,NA,NA
"38555","S01006030",2011,21,230,0,100,NA,NA,NA
"38556","S01006031",2011,23,169,16.700001,83.300003,NA,NA,NA
"38557","S01006032",2011,49,525,9.1000004,90.900002,NA,NA,NA
"38558","S01006033",2011,59,514,25,75,NA,NA,NA
"38559","S01006034",2011,74,462,33.299999,66.699997,NA,NA,NA
"38560","S01006035",2011,34,405,20,80,NA,NA,NA
"38561","S01006036",2011,55,235,3.5999999,96.400002,NA,NA,NA
"38562","S01006037",2011,18,199,40,60,NA,NA,NA
"38563","S01006038",2011,20,253,0,100,NA,NA,NA
"38564","S01006039",2011,29,345,50,50,NA,NA,NA
"38565","S01006040",2011,102,1241,21.4,78.599998,NA,NA,NA
"38566","S01006041",2011,79,951,0,100,NA,NA,NA
"38567","S01006042",2011,12,149,8.3000002,91.699997,NA,NA,NA
"38568","S01006043",2011,17,289,0,100,NA,NA,NA
"38569","S01006044",2011,49,539,28.6,71.400002,NA,NA,NA
"38570","S01006045",2011,11,175,14.3,85.699997,NA,NA,NA
"38571","S01006046",2011,42,437,0,100,NA,NA,NA
"38572","S01006047",2011,13,189,28.6,71.400002,NA,NA,NA
"38573","S01006048",2011,9,113,0,100,NA,NA,NA
"38574","S01006049",2011,14,186,12.5,87.5,NA,NA,NA
"38575","S01006050",2011,34,431,0,100,NA,NA,NA
"38576","S01006051",2011,35,422,25,75,NA,NA,NA
"38577","S01006052",2011,9,120,33.299999,66.699997,NA,NA,NA
"38578","S01006053",2011,12,155,9.1000004,90.900002,NA,NA,NA
"38579","S01006054",2011,14,203,0,100,NA,NA,NA
"38580","S01006055",2011,47,589,18.200001,81.800003,NA,NA,NA
"38581","S01006056",2011,12,124,14.3,85.699997,NA,NA,NA
"38582","S01006057",2011,61,867,25,75,NA,NA,NA
"38583","S01006058",2011,53,722,40,60,NA,NA,NA
"38584","S01006059",2011,20,255,33.299999,66.699997,NA,NA,NA
"38585","S01006060",2011,29,462,0,100,NA,NA,NA
"38586","S01006061",2011,121,2113,50,50,NA,NA,NA
"38587","S01006062",2011,57,893,50,50,NA,NA,NA
"38588","S01006063",2011,68,1220,20,80,NA,NA,NA
"38589","S01006064",2011,73,961,0,100,NA,NA,NA
"38590","S01006065",2011,134,1467,25,75,NA,NA,NA
"38591","S01006066",2011,81,834,33.299999,66.699997,NA,NA,NA
"38592","S01006067",2011,23,230,0,100,NA,NA,NA
"38593","S01006068",2011,6,116,0,100,NA,NA,NA
"38594","S01006069",2011,24,277,0,100,NA,NA,NA
"38595","S01006070",2011,17,247,18.200001,81.800003,NA,NA,NA
"38596","S01006071",2011,7,79,8.3000002,91.699997,NA,NA,NA
"38597","S01006072",2011,23,362,0,100,NA,NA,NA
"38598","S01006073",2011,7,139,16.700001,83.300003,NA,NA,NA
"38599","S01006074",2011,6,89,0,100,NA,NA,NA
"38600","S01006075",2011,37,343,33.299999,66.699997,NA,NA,NA
"38601","S01006076",2011,45,478,35.700001,64.300003,NA,NA,NA
"38602","S01006077",2011,54,468,9.1000004,90.900002,NA,NA,NA
"38603","S01006078",2011,14,131,41.200001,58.799999,NA,NA,NA
"38604","S01006079",2011,35,488,0,100,NA,NA,NA
"38605","S01006080",2011,27,260,7.0999999,92.900002,NA,NA,NA
"38606","S01006081",2011,12,169,16.700001,83.300003,NA,NA,NA
"38607","S01006082",2011,41,469,30,70,NA,NA,NA
"38608","S01006083",2011,24,250,0,100,NA,NA,NA
"38609","S01006084",2011,13,160,12.5,87.5,NA,NA,NA
"38610","S01006085",2011,7,99,16.700001,83.300003,NA,NA,NA
"38611","S01006086",2011,14,167,7.6999998,92.300003,NA,NA,NA
"38612","S01006087",2011,32,462,0,100,NA,NA,NA
"38613","S01006088",2011,7,92,0,100,NA,NA,NA
"38614","S01006089",2011,41,655,50,50,NA,NA,NA
"38615","S01006090",2011,25,294,14.3,85.699997,NA,NA,NA
"38616","S01006091",2011,5,62,16.700001,83.300003,NA,NA,NA
"38617","S01006092",2011,18,307,37.5,62.5,NA,NA,NA
"38618","S01006093",2011,40,545,33.299999,66.699997,NA,NA,NA
"38619","S01006094",2011,34,413,9.1000004,90.900002,NA,NA,NA
"38620","S01006095",2011,23,235,11.1,88.900002,NA,NA,NA
"38621","S01006096",2011,32,522,12.5,87.5,NA,NA,NA
"38622","S01006097",2011,45,486,0,100,NA,NA,NA
"38623","S01006098",2011,50,823,28.6,71.400002,NA,NA,NA
"38624","S01006099",2011,10,171,12.5,87.5,NA,NA,NA
"38625","S01006100",2011,103,2195,40,60,NA,NA,NA
"38626","S01006101",2011,11,190,0,100,NA,NA,NA
"38627","S01006102",2011,64,836,12.5,87.5,NA,NA,NA
"38628","S01006103",2011,8,129,0,100,NA,NA,NA
"38629","S01006104",2011,51,686,66.699997,33.299999,NA,NA,NA
"38630","S01006105",2011,34,394,29.4,70.599998,NA,NA,NA
"38631","S01006106",2011,23,290,12.5,87.5,NA,NA,NA
"38632","S01006107",2011,35,524,12.5,87.5,NA,NA,NA
"38633","S01006108",2011,37,424,37.5,62.5,NA,NA,NA
"38634","S01006109",2011,24,311,40,60,NA,NA,NA
"38635","S01006110",2011,49,622,36.400002,63.599998,NA,NA,NA
"38636","S01006111",2011,18,189,25,75,NA,NA,NA
"38637","S01006112",2011,35,505,0,100,NA,NA,NA
"38638","S01006113",2011,NA,NA,8.3000002,91.699997,NA,NA,NA
"38639","S01006114",2011,17,229,16.700001,83.300003,NA,NA,NA
"38640","S01006115",2011,131,1657,0,100,NA,NA,NA
"38641","S01006116",2011,5,57,0,100,NA,NA,NA
"38642","S01006117",2011,15,179,22.200001,77.800003,NA,NA,NA
"38643","S01006118",2011,NA,NA,0,100,NA,NA,NA
"38644","S01006119",2011,48,467,0,100,NA,NA,NA
"38645","S01006120",2011,159,1800,0,100,NA,NA,NA
"38646","S01006121",2011,91,1578,0,100,NA,NA,NA
"38647","S01006122",2011,30,271,0,100,NA,NA,NA
"38648","S01006123",2011,159,2242,33.299999,66.699997,NA,NA,NA
"38649","S01006124",2011,79,1176,25,75,NA,NA,NA
"38650","S01006125",2011,17,204,0,100,NA,NA,NA
"38651","S01006126",2011,147,2193,50,50,NA,NA,NA
"38652","S01006127",2011,31,454,100,0,NA,NA,NA
"38653","S01006128",2011,79,1063,0,100,NA,NA,NA
"38654","S01006129",2011,17,235,0,100,NA,NA,NA
"38655","S01006130",2011,18,349,50,50,NA,NA,NA
"38656","S01006131",2011,17,165,14.3,85.699997,NA,NA,NA
"38657","S01006132",2011,66,927,57.099998,42.900002,NA,NA,NA
"38658","S01006133",2011,5,85,12.5,87.5,NA,NA,NA
"38659","S01006134",2011,19,371,16.700001,83.300003,NA,NA,NA
"38660","S01006135",2011,52,960,38.5,61.5,NA,NA,NA
"38661","S01006136",2011,63,719,6.6999998,93.300003,NA,NA,NA
"38662","S01006137",2011,53,592,0,100,NA,NA,NA
